group,user,task_id,level_puzzle,started,create_shape,submitted,completed
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Object Limits,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Stranger Shapes,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Not Bird,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Unnecessary,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Zzz,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Bull Market,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Object Limits,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Stranger Shapes,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Not Bird,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Unnecessary,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Zzz,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Bull Market,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Bear Market,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Few Clues,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Orange Dance,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,fb039fa921dd55d1b7eb210d8a5f75fc,Sandbox,SAND,1,1,0,0
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,1. One Box,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,2. Separated Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,4. Match Silhouettes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,5. Removing Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Bird Fez,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Pi Henge,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Object Limits,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Warm Up,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Angled Silhouette,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Sugar Cones,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Stranger Shapes,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Tall and Small,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Not Bird,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Unnecessary,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Zzz,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Bull Market,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Few Clues,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Orange Dance,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,a86925711409ca9c76b1f1c1ef43d281,Bear Market,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Object Limits,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Stranger Shapes,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,Ramp Up and Can It,Advanced Puzzles,1,1,0,0
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,1. One Box,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,2. Separated Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,4. Match Silhouettes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,5. Removing Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,Bird Fez,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,Pi Henge,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,dae8f18dec37209033af50bf2bc6722d,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,1. One Box,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,2. Separated Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,4. Match Silhouettes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,5. Removing Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,Bird Fez,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,Pi Henge,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,4610cc6adb8b0aeea29d5eb053a8bcc5,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Sugar Cones,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Bear Market,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Unnecessary,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Zzz,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,d4fa4c2c02058f0323918427c09248bf,Bull Market,Advanced Puzzles,1,1,0,0
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,1. One Box,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,2. Separated Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,4. Match Silhouettes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,5. Removing Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Bird Fez,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Pi Henge,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Object Limits,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Warm Up,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Angled Silhouette,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Sugar Cones,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Stranger Shapes,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f5c577edc3b46150d0cbae675ee7e459,Tall and Small,Advanced Puzzles,1,1,1,0
8cbfa61cb2b025b16b04a8e470422960,f335e6139464347a152729767b7c10e6,Bear Market,Advanced Puzzles,1,1,1,0
8cbfa61cb2b025b16b04a8e470422960,f335e6139464347a152729767b7c10e6,1. One Box,Basic Puzzles,1,0,0,0
8cbfa61cb2b025b16b04a8e470422960,f335e6139464347a152729767b7c10e6,Sandbox,SAND,1,1,0,0
8cbfa61cb2b025b16b04a8e470422960,f335e6139464347a152729767b7c10e6,Sugar Cones,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,f335e6139464347a152729767b7c10e6,Stranger Shapes,Advanced Puzzles,1,1,1,0
8cbfa61cb2b025b16b04a8e470422960,f335e6139464347a152729767b7c10e6,Orange Dance,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Object Limits,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,e71fff89938ec1fe219e736fa36f8b6b,Sandbox,SAND,1,1,0,0
